title,directors,cast,image_urls,trailer_url,where_to_watch_urls
From Here to Eternity,Fred Zinnemann,"Burt Lancaster, Montgomery Clift, Deborah Kerr, Donna Reed, Frank Sinatra, Philip Ober, Mickey Shaughnessy, Harry Bellaver, Ernest Borgnine, Jack Warden, John Dennis, Merle Travis, Tim Ryan, Arthur Keegan, Barbara Morrison",https://m.media-amazon.com/images/M/MV5BYjNhMDFkMDUtODFkMy00MGE0LTliZGUtNjNlYWM2ZjhiOWQ2XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjExMzU2ODIxNV5BMl5BanBnXkFtZTcwMDk0MjUwMg@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjExMzU2ODIxNV5BMl5BanBnXkFtZTcwMDk0MjUwMg@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZTc2OTBkNGYtMThmNi00MDEyLTkwZDItYzM0OGIyMDA2YjVlXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZTc2OTBkNGYtMThmNi00MDEyLTkwZDItYzM0OGIyMDA2YjVlXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,https://www.youtube.com/watch?v=Z7PmarMfuog,https://www.amazon.com/Here-Eternity-Burt-Lancaster/dp/B000V9W2QK
Uri: The Surgical Strike,Aditya Dhar,"Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam, Kirti Kulhari, Rajit Kapoor, Ivan Rodrigues, Manasi Parekh, Swaroop Sampat, Riva Arora, Yogesh Soman, Fareed Ahmed, Akashdeep Arora, Kallol Banerjee, Amaan Asif",https://m.media-amazon.com/images/M/MV5BYTgyMTlkZTgtMTMxYi00Mjk5LTg2NTMtNGYyMDVlZWM0NmZjXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMGVmOGE3MWYtY2Q1Yi00MDczLThjNzktNWI4NzU1YTdjM2RhXkEyXkFqcGdeQXRoaXJkLXBhcnR5LXZpZGVvLXVwZGF0ZXI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMGVmOGE3MWYtY2Q1Yi00MDczLThjNzktNWI4NzU1YTdjM2RhXkEyXkFqcGdeQXRoaXJkLXBhcnR5LXZpZGVvLXVwZGF0ZXI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjdkN2RmN2ItZmRkOC00NGUyLWFkMjMtOTBmNTU3MWNkNGVmXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjdkN2RmN2ItZmRkOC00NGUyLWFkMjMtOTBmNTU3MWNkNGVmXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg,https://www.youtube.com/watch?v=VVY3do673Zc,Not found
Mudbound,Dee Rees,"Carey Mulligan, Jason Clarke, Mary J. Blige, Rob Morgan, Jason Mitchell, Garrett Hedlund, Jonathan Banks, Frankie Smith, Kennedy Derosin, Joshua J. Williams, Elizabeth Windley, Piper Blair, Jason Kirkpatrick, Kerry Cahill, David Jensen",https://m.media-amazon.com/images/M/MV5BMGJmNWIzYjMtMzg0ZC00YmU1LThmZDctYWM4MzBlMWQ1OTg3XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYjc5NDFmZGYtMjc3Zi00ZDcyLThlNzctYzMxYjM0MzFmOWM1XkEyXkFqcGdeQXVyMTk2ODc0MjY@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYjc5NDFmZGYtMjc3Zi00ZDcyLThlNzctYzMxYjM0MzFmOWM1XkEyXkFqcGdeQXVyMTk2ODc0MjY@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNTkwNjk0NzE1MV5BMl5BanBnXkFtZTgwMzc4NTU0MzI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNTkwNjk0NzE1MV5BMl5BanBnXkFtZTgwMzc4NTU0MzI@._V1_.jpg,https://www.youtube.com/watch?v=vAZWhFI9lLQ,https://www.netflix.com/title/80175694
Casualties of War,Brian De Palma,"Michael J. Fox, Sean Penn, Don Harvey, John C. Reilly, John Leguizamo, Thuy Thu Le, Erik King, Jack Gwaltney, Ving Rhames, Dan Martin, Dale Dye, Steve Larson, John Linton, Vyto Ruginis, Al Shannon",https://m.media-amazon.com/images/M/MV5BNWE1ZTIzOWYtZjVmNC00NmQ2LWEyYmEtMGI4ZWE0YzU0M2IyXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNGYxNDAzMjctYzFjYi00NDE4LTgxOWItNjU0Yzg3N2E0NWQ1XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNGYxNDAzMjctYzFjYi00NDE4LTgxOWItNjU0Yzg3N2E0NWQ1XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjA1MzMxNDUzM15BMl5BanBnXkFtZTcwODE3OTk1Mg@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNDY4MzUxNTQ2Nl5BMl5BanBnXkFtZTcwOTE3OTk1Mg@@._V1_.jpg,https://www.youtube.com/watch?v=2S5uKG0uCLo&pp=0gcJCfcAhR29_xXO,https://www.amazon.com/Casualties-War-Extended-Sean-Penn/dp/B000I8JF1Y
War Machine,David Michôd,"Brad Pitt, Daniel Betts, John Magaro, Emory Cohen, RJ Cyler, Topher Grace, Anthony Michael Hall, Anthony Hayes, Nicholas Maude, Paolo Gasparini, Andrew Byron, Alan Ruck, Nicholas Jones, Griffin Dunne, Aykut Hilmi",https://m.media-amazon.com/images/M/MV5BMTcyMzgwNDE1M15BMl5BanBnXkFtZTgwMDAzMDM0MjI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjQzMzUzNzY3Nl5BMl5BanBnXkFtZTgwMDA5ODI0MjI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjQzMzUzNzY3Nl5BMl5BanBnXkFtZTgwMDA5ODI0MjI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNzIyNWM4YzEtMzkzNS00ODAxLTgzOTItYTNkZTNjNzY5ZDAzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNzIyNWM4YzEtMzkzNS00ODAxLTgzOTItYTNkZTNjNzY5ZDAzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,https://www.youtube.com/watch?v=a9Jg20Ukf4E,https://www.netflix.com/title/80068327
Heartbreak Ridge,Clint Eastwood,"Clint Eastwood, Marsha Mason, Everett McGill, Moses Gunn, Eileen Heckart, Bo Svenson, Boyd Gaines, Mario Van Peebles, Arlen Dean Snyder, Vincent Irizarry, Ramón Franco, Tom Villard, Mike Gomez, Rodney Hill, Peter Koch",https://m.media-amazon.com/images/M/MV5BMzg2MTVjMTgtZTc0Zi00NmJlLWIwMTItMzk1YzA3ZmE1OWJjXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNjlhZmU0ZjgtNDJhMS00YjY5LWJhMWEtZjZhYjM0NjA2YTUxXkEyXkFqcGdeQVRoaXJkUGFydHlJbmdlc3Rpb25Xb3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNjlhZmU0ZjgtNDJhMS00YjY5LWJhMWEtZjZhYjM0NjA2YTUxXkEyXkFqcGdeQVRoaXJkUGFydHlJbmdlc3Rpb25Xb3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTQwNDEwNDYyNV5BMl5BanBnXkFtZTgwMjA1ODIwMjE@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNTYwMjA2NjExOV5BMl5BanBnXkFtZTgwMTA1ODIwMjE@._V1_.jpg,https://www.youtube.com/watch?v=ZOo4ir1MtoI,Not found
Tigerland,Joel Schumacher,"Colin Farrell, Matthew Davis, Clifton Collins Jr., Tom Guiry, Shea Whigham, Russell Richardson, Nick Searcy, Afemo Omilami, James MacDonald, Keith Ewell, Matt Gerald, Stephen Fulton, Tyler Cravens, Michael Edmiston, Arian Ash",https://m.media-amazon.com/images/M/MV5BOTlmZTk5NmYtMTI4ZS00YjU4LTk3YWYtMWQxYjk5MjE0MjdhXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNjgyZTYyY2MtYWE1ZC00MjFjLWI0ZjEtM2YwOGZiMjcxNjcyXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNjgyZTYyY2MtYWE1ZC00MjFjLWI0ZjEtM2YwOGZiMjcxNjcyXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYmM4MTY3MjItMzQyYy00NWY4LTk5MGMtYTc4ZjYwMTZmZDIwXkEyXkFqcGdeQWFybm8@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYmM4MTY3MjItMzQyYy00NWY4LTk5MGMtYTc4ZjYwMTZmZDIwXkEyXkFqcGdeQWFybm8@._V1_.jpg,https://www.youtube.com/watch?v=37fASqGSf8I,https://www.amazon.com/Tigerland-Colin-Farrell/dp/B002NZE04C
Tae Guk Gi: The Brotherhood of War,Kang Je-kyu,"Jang Dong-gun, Won Bin, Lee Eun-ju, Gong Hyung-jin, Lee Yeong-ran, Ahn Kil-kang, Jin Jung, Jeon Jae-hyeong, Jang Min-ho, Jo Yun-hie, Kim Bo-kyung, Jeong Dae-hoon, Go Do-hee, Jung Doo-hong, Jung Gi-sub",https://m.media-amazon.com/images/M/MV5BNjUzNTVlYzQtOGYxMy00NmExLTgzYTQtOGEyM2YyM2YzYjJkXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BOWQ5OGEwYWYtMjU0OS00ZTc3LWEwMjUtZDNjMDI3NDk2YzI1XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjI1NjIyNjI2M15BMl5BanBnXkFtZTcwNjE4NDAzNA@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTg5MzE2MTU4Nl5BMl5BanBnXkFtZTcwNzE4NDAzNA@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjA5ODM3OTg1N15BMl5BanBnXkFtZTcwODE4NDAzNA@@._V1_.jpg,https://www.youtube.com/watch?v=nm2aZz45pGE,https://www.primevideo.com/detail/Tae-Guk-Gi-The-Brotherhood-Of-War/0OFICBT7HC5P4VYRB22PY2NDG3
Love and Death,Woody Allen,"Woody Allen, Diane Keaton, Georges Adet, Frank Adu, Edmond Ardisson, Féodor Atkine, Albert Augier, Yves Barsacq, Lloyd Battista, Jack Berard, Eva Betrand, George Birt, Yves Brainville, Gérard Buhr, Brian Coburn",https://m.media-amazon.com/images/M/MV5BNGY4ODgwYjctNGQ1NS00MzgxLWE2ZmQtMjdjN2IzNGUwY2I3XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMGRiZjJjZGYtOTkwNi00YTI0LWExZTYtMjhjMjIxM2RkMGQwXkEyXkFqcGdeQWxiaWFtb250._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMGRiZjJjZGYtOTkwNi00YTI0LWExZTYtMjhjMjIxM2RkMGQwXkEyXkFqcGdeQWxiaWFtb250._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTc5ODg4MTY4OV5BMl5BanBnXkFtZTgwNDU5NDIwMjI@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNDU5MTY3NzE3NF5BMl5BanBnXkFtZTgwNTU5NDIwMjI@._V1_.jpg,https://www.youtube.com/watch?v=ESMIOnDD3Gg,Not found
Zulu,Cy Endfield,"Stanley Baker, Jack Hawkins, Ulla Jacobsson, James Booth, Michael Caine, Nigel Green, Ivor Emmanuel, Paul Daneman, Glynn Edwards, Neil McCarthy, David Kernan, Gary Bond, Peter Gill, Tom Gerrard, Patrick Magee",https://m.media-amazon.com/images/M/MV5BNzBkOTE1MjktMDQ4NS00YTYxLWIwZGMtNDMyN2QwMjMzZDI0XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTk3MTRjYmEtMGRhYy00NmUxLWFhOWQtNDgwYzNmNTZmMjJkXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTk3MTRjYmEtMGRhYy00NmUxLWFhOWQtNDgwYzNmNTZmMjJkXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BNDU5MjAxOTIxN15BMl5BanBnXkFtZTgwNzMyMzc5NDM@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BODQwOTg2ODg3OV5BMl5BanBnXkFtZTgwMzg0ODAzMTI@._V1_.jpg,https://www.youtube.com/watch?v=6WuoiR0I8Es,https://www.amazon.com/Zulu-Michael-Caine/dp/B07M71KG9V
The Last Legion,Doug Lefler,"Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan, Kevin McKidd, John Hannah, Iain Glen, Thomas Brodie-Sangster, Rupert Friend, Nonso Anozie, Owen Teale, Alexander Siddig, Robert Pugh, James Cosmo, Harry Van Gorkum",https://m.media-amazon.com/images/M/MV5BZjU1OTVkMTItOTQxZC00ZmUxLTg5NWYtYzY2YjljOGYyZDBiXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BODk0ODI5Y2QtMzU3Zi00ODJiLWJiNzYtMTFkZTQ5Mjg5NzM2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BODk0ODI5Y2QtMzU3Zi00ODJiLWJiNzYtMTFkZTQ5Mjg5NzM2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTI2NjIyOTk1NV5BMl5BanBnXkFtZTYwMzMzNTM3._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTk3NzUwMDY0MV5BMl5BanBnXkFtZTYwNTMzNTM3._V1_.jpg,https://www.youtube.com/watch?v=jEvZVt6ulKU,"https://www.amazon.com/Last-Legion-weinstein/dp/B003DRHV2W, https://www.primevideo.com/detail/The-Last-Legion/0FO6I7XST331UOXKRRI79THG14"
In the Land of Blood and Honey,Angelina Jolie,"Zana Marjanovic, Goran Kostic, Rade Serbedzija, Vanessa Glodjo, Nikola Djuricko, Branko Djuric, Fedja Stukan, Alma Terzic, Jelena Jovanova, Ermin Bravo, Boris Ler, Goran Jevtic, Ermin Sijamija, Milos Timotijevic, Jasna Beri",https://m.media-amazon.com/images/M/MV5BMTM4NzQ0MzQ5M15BMl5BanBnXkFtZTcwMTA3NjgwNw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTA5OTQ1NzcwMzleQTJeQWpwZ15BbWU4MDgwNDQ4MjMx._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTA5OTQ1NzcwMzleQTJeQWpwZ15BbWU4MDgwNDQ4MjMx._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTM2OTA5Nzc4MV5BMl5BanBnXkFtZTcwMDczMTMxNw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTM2OTA5Nzc4MV5BMl5BanBnXkFtZTcwMDczMTMxNw@@._V1_.jpg,https://www.youtube.com/watch?v=sq3shTC1zac,"https://www.amazon.com/Land-Blood-Honey-Zana-Marjanovic/dp/B007AMMGMG, https://www.primevideo.com/detail/In-The-Land-of-Blood-And-Honey/0NZ8OJIO3RI7WV2FAVCJ10VKFC"
The Grand Illusion,Jean Renoir,"Jean Gabin, Dita Parlo, Pierre Fresnay, Erich von Stroheim, Julien Carette, Georges Péclet, Werner Florian, Jean Dasté, Sylvain Itkine, Gaston Modot, Marcel Dalio, Jacques Becker, Habib Benglia, Pierre Blondy, Albert Brouett",https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZmQxZTlhOGQtMmNlYy00Y2IyLWI3YmUtMjZjMTQ3MDJhNWY2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZmQxZTlhOGQtMmNlYy00Y2IyLWI3YmUtMjZjMTQ3MDJhNWY2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTYyMTEwMTkwNV5BMl5BanBnXkFtZTgwODIzMTg3NTE@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjMzOTM2OTg0Nl5BMl5BanBnXkFtZTgwNzIzMTg3NTE@._V1_.jpg,https://www.youtube.com/watch?v=vcO8rEjoG0c,Not found
Kagemusha: The Shadow Warrior,Akira Kurosawa,"Tatsuya Nakadai, Tsutomu Yamazaki, Ken'ichi Hagiwara, Jinpachi Nezu, Hideji Ôtaki, Daisuke Ryû, Masayuki Yui, Kaori Momoi, Mitsuko Baishô, Hideo Murota, Takayuki Shiho, Kôji Shimizu, Noboru Shimizu, Sen Yamamoto, Shuhei Sugimori",https://m.media-amazon.com/images/M/MV5BYTZmMDQwZjQtY2Y0Yy00ZWVlLWFlY2QtNmVjZTRlMTFjMzc3XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYmRlNWU0ODEtMzY5ZC00NmIyLThiZTItYjE3NzYyYWY3ZjY0XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYmRlNWU0ODEtMzY5ZC00NmIyLThiZTItYjE3NzYyYWY3ZjY0XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTU1NTE2NDA5OF5BMl5BanBnXkFtZTgwNDQ1OTA2MTE@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjEzNDIzNzk0M15BMl5BanBnXkFtZTgwMzQ1OTA2MTE@._V1_.jpg,https://www.youtube.com/watch?v=Fvn3giWYZTg,https://www.disneyplus.com/en-ec/movies/kagemusha/1qsyYsriuLZg
The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"Jessica Brown Findlay, Tom Courtenay, Michiel Huisman, Katherine Parkinson, Marek Oravec, Jack Morris, Matthew Goode, Lily James, Stephanie Schonfield, Pippa Rathborne, Emily Patrick, Rachal Olivant, Clive Merrison, Glen Powell, Bernice Stegers",https://m.media-amazon.com/images/M/MV5BYzM5YWUyMjMtMDQ5YS00ZmYzLTg5ZTEtODk2N2E5YzVhYTAwXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYWZiM2MyNTktNGU3Zi00ZGEzLTkxZjQtYTFiOWUzNjRlYTVlXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYWZiM2MyNTktNGU3Zi00ZGEzLTkxZjQtYTFiOWUzNjRlYTVlXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BODE5ZGY0OGUtOGU3MS00YzYxLWFiMTAtNThmMmU4YmFjMDIzXkEyXkFqcGdeQTNwaW5nZXN0._V1_.jpg; https://m.media-amazon.com/images/M/MV5BODE5ZGY0OGUtOGU3MS00YzYxLWFiMTAtNThmMmU4YmFjMDIzXkEyXkFqcGdeQTNwaW5nZXN0._V1_.jpg,https://www.youtube.com/watch?v=HTDNGv61-Dk,"https://www.netflix.com/title/80223371, https://www.primevideo.com/detail/The-Guernsey-Literary-and-Potato-Peel-Pie-Society/0K644LVZDNZREGTRH5GLNK3MID"
1941,Steven Spielberg,"Dan Aykroyd, Ned Beatty, John Belushi, Lorraine Gary, Murray Hamilton, Christopher Lee, Tim Matheson, Toshirô Mifune, Warren Oates, Robert Stack, Treat Williams, Nancy Allen, Lucille Benson, Jordan Cohen, John Candy",https://m.media-amazon.com/images/M/MV5BMzMzOTg0YTAtZTAxYy00MGFjLThmNDktZWQ4MjU2ZGYyYzBhXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTA4MzdjNTgtNDcyMS00MDc3LWFmZmMtYjk4OWUwMWI4NTFmXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTA4MzdjNTgtNDcyMS00MDc3LWFmZmMtYjk4OWUwMWI4NTFmXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMWEzOGZkOWItN2Y0OS00MWVkLWIwZDktMTUzNDgyOGMzMWJiXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYzY3Y2U2Y2EtMWVmOC00NDY3LTlkODUtN2MyMmNiNzA0YmQxXkEyXkFqcGc@._V1_.jpg,https://www.youtube.com/watch?v=vnP9MUANye0,https://www.amazon.com/1941-Dan-Aykroyd/dp/B002J3ELR4
Coriolanus,Ralph Fiennes,"Gerard Butler, Ralph Fiennes, Lubna Azabal, Ashraf Barhom, Zoran Cica, Milos Dabic, Nicolas Isia, Zoran Miljkovic, Marija Mogbolu, Milan Perovic, Nenad Ristic, Lawrence Stevenson, Marko Stojanovic, Tamara Krcunovic, Zu Yu Hua",https://m.media-amazon.com/images/M/MV5BMTcyMjAwMjA2N15BMl5BanBnXkFtZTcwOTI0MjA0Ng@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTU0MzU2NTYxOV5BMl5BanBnXkFtZTcwMDMxODg4Ng@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTU0MzU2NTYxOV5BMl5BanBnXkFtZTcwMDMxODg4Ng@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTQ5NzczMTc3MV5BMl5BanBnXkFtZTgwMDIwNzg4MjE@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTQ5NzczMTc3MV5BMl5BanBnXkFtZTgwMDIwNzg4MjE@._V1_.jpg,https://www.youtube.com/watch?v=Di-XOO_LTlw,https://www.amazon.com/Coriolanus-Gerard-Butler/dp/B00870YPHY
Au Revoir les Enfants,Louis Malle,"Gaspard Manesse, Raphael Fejtö, Francine Racette, Stanislas Carré de Malberg, Philippe Morier-Genoud, François Berléand, François Négret, Peter Fitz, Pascal Rivet, Benoît Henriet, Richard Leboeuf, Xavier Legrand, Arnaud Henriet, Jean-Sébastien Chauvin, Luc Etienne",https://m.media-amazon.com/images/M/MV5BY2Y5NGViM2UtOTlhNi00NjBlLTg4YzgtZGQ4YWEyZTA3OWQwXkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZDlkMTI5OTgtNmU4My00MzRjLWFkNzMtYmMyMDlhNjQ2OTFmXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZDlkMTI5OTgtNmU4My00MzRjLWFkNzMtYmMyMDlhNjQ2OTFmXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTYxODM4MDMwOV5BMl5BanBnXkFtZTcwODE0MjE5Ng@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMjU1NjY2MDU2OF5BMl5BanBnXkFtZTcwOTE0MjE5Ng@@._V1_.jpg,https://www.youtube.com/watch?v=qIaTVS7iQQk&pp=0gcJCfcAhR29_xXO,"https://www.primevideo.com/detail/Au-Revoir-les-Enfants/0LP1OOGHFVXZXP18T4I82RJ41J, https://www.hulu.com/movie/au-revoir-les-enfants-b22bd497-8890-453a-a85e-554fb6b896e0"
Stalingrad,Joseph Vilsmaier,"Dominique Horwitz, Thomas Kretschmann, Jochen Nickel, Sebastian Rudolph, Dana Vávrová, Martin Benrath, Sylvester Groth, Karel Hermánek, Heinz Emigholz, Ferdinand Schuster, Oliver Broumis, Dieter Okras, Zdenek Vencl, Mark Kuhn, Thorsten Bolloff",https://m.media-amazon.com/images/M/MV5BODRiMjFkMmItY2IxZC00YWJmLWJlZTAtMDNhNzY0YmRiMmY4XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTM0Nzc0MDA4Nl5BMl5BanBnXkFtZTYwNzc4Njg4._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTg0MjE5MTM3NV5BMl5BanBnXkFtZTYwNDkzMDk4._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTMzODU5NDI2NV5BMl5BanBnXkFtZTYwNDM3MzE5._V1_.jpg; https://m.media-amazon.com/images/M/MV5BMTc3NTk2NTc1NF5BMl5BanBnXkFtZTYwOTc5MzE5._V1_.jpg,https://www.youtube.com/watch?v=k_i7UEQcg_0,Not found
"Duck, You Sucker!",Sergio Leone,"Rod Steiger, James Coburn, Romolo Valli, Maria Monti, Rik Battaglia, Franco Graziosi, Antoine Saint-John, Vivienne Chandler, David Warbeck, Giulio Battiferri, Poldo Bendandi, Omar Bonaro, Roy Bosier, John Frederick, Amato Garbini",https://m.media-amazon.com/images/M/MV5BNzA5YjI3ZGMtY2IxMC00ZTFiLWJjNDgtMGRmNWVlOTgwOTc2XkEyXkFqcGc@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTBiNjNiOGYtNzY1ZS00NjNhLWE3NjUtNDZjOGQ0MmRkOWMxXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BYTBiNjNiOGYtNzY1ZS00NjNhLWE3NjUtNDZjOGQ0MmRkOWMxXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZGU5MWY1ZDAtMTNmMC00YzNmLWIxMzktMDk5OGI5YzBiYzM4XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg; https://m.media-amazon.com/images/M/MV5BZGU5MWY1ZDAtMTNmMC00YzNmLWIxMzktMDk5OGI5YzBiYzM4XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,https://www.youtube.com/watch?v=EccOlGxfwJI,https://www.primevideo.com/detail/Duck-You-Sucker---A-Fistful-Of-Dynamite/0Q7JKLRC3FLDH8Q698EFVRGXPB
To Be or Not to Be,Ernst Lubitsch,"Carole Lombard, Jack Benny, Robert Stack, Felix Bressart, Lionel Atwill, Stanley Ridges, Sig Ruman, Tom Dugan, Charles Halton, George Lynn, Henry Victor, Maude Eburne, Halliwell Hobbes, Miles Mander, Rudolph Anders",Not found,https://www.youtube.com/watch?v=7W_B10VbYjI,https://www.amazon.com/Be-Not-Carole-Lombard/dp/B01M4JF7DD
